plant	time	x	y	r_stem	h_stem	r_crown	r_root	growth	ag_resources	bg_resources
Initial_000000001	13000000.0	10.0	11.0	0.05968869118451771	4.573376940158972	1.5351798299372283	0.9486122232677578	0.0007132148014900999	0.18445406592290456	0.17840220833010875
Initial_000000002	13000000.0	12.0	11.0	0.01374804207096703	2.142406813573955	0.5368288965766642	0.3321227951319061	9.82841108906675e-05	0.022388679374793302	0.022303138628244172
Initial_000000001	14000000.0	10.0	11.0	0.059831726402684075	4.578078911986569	1.5378622372760113	0.9502704692640599	0.0007154496497339022	0.185100841392443	0.17902048270496052
Initial_000000002	14000000.0	12.0	11.0	0.013859466359242883	2.154566531061083	0.5397496626407585	0.33392785002430775	9.932212387904756e-05	0.02263401772206676	0.022543705483700893
Initial_000000001	15000000.0	10.0	11.0	0.05997474870001167	4.582773105638296	1.540542608324744	0.9519274744458723	0.0007176851877854313	0.18574825692611593	0.17963935090503094
Initial_000000002	15000000.0	12.0	11.0	0.01397114821703722	2.1666584680300214	0.542673776040618	0.335734919556708	0.00010036646987470714	0.022880981000429887	0.022785827733277107
Initial_000000001	16000000.0	10.0	11.0	0.060117757796243974	4.587459548255184	1.5432209430593613	0.9535832387868972	0.0007199214035971592	0.18639630993849254	0.18025881050436976
Initial_000000002	16000000.0	12.0	11.0	0.014083086965935713	2.178683549153084	0.5456011872498356	0.33754397397798647	0.00010141714349742543	0.023129569641464325	0.023029505498820515
Initial_000000001	17000000.0	10.0	11.0	0.06026075341293829	4.592138266824959	1.545897241479038	0.9552377622748914	0.000722158285166977	0.18704499785171136	0.18087885908428306
Initial_000000002	17000000.0	12.0	11.0	0.01419528189724964	2.1906426781962844	0.5485318470064184	0.3393549836864946	0.00010247413909171279	0.023379784013097753	0.02327473884251856
Initial_000000001	18000000.0	10.0	11.0	0.06040373527345441	4.596809288183225	1.5485715036059362	0.9568910449115144	0.0007243958205380913	0.18769431809546752	0.18149949423331996
Initial_000000002	18000000.0	12.0	11.0	0.014307732273297132	2.2025367386809847	0.5514657063147055	0.34116791923168843	0.00010353745072954025	0.023631624420121056	0.023521527767424326
Initial_000000001	19000000.0	10.0	11.0	0.060546703102943356	4.601472639014645	1.5512437294849557	0.9585430867121775	0.000726633997798915	0.18834426810700067	0.18212071354725862
Initial_000000002	19000000.0	12.0	11.0	0.014420437328631519	2.2143665945187667	0.5544027164472013	0.3429827513156882	0.00010460707221307979	0.0238850911047091	0.023769872217985273
Initial_000000001	20000000.0	10.0	11.0	0.060689656628336176	4.6061283458541	1.5539139191834856	0.9601938877058943	0.0007288728050829589	0.18899484533108207	0.1827425146290923
Initial_000000002	20000000.0	12.0	11.0	0.014533396271219455	2.2261330906208525	0.5573428289463236	0.344799450794766	0.00010568299707745548	0.024140184246945303	0.024019772080574826
Initial_000000001	21000000.0	10.0	11.0	0.06083259557833283	4.6107764350878435	1.5565820727911606	0.9618434479351335	0.000731112230568725	0.1896460472200016	0.18336489508901546
Initial_000000002	21000000.0	12.0	11.0	0.01464660828357134	2.237837053483299	0.5602859956260683	0.3466179886807644	0.00010676521859350361	0.024396903965349506	0.02427122718402645
Initial_000000001	22000000.0	10.0	11.0	0.06097551968339113	4.615416932954641	1.5592481904196163	0.9634917674556719	0.0007333522624795965	0.19029787123355532	0.18398785254440939
Initial_000000002	22000000.0	12.0	11.0	0.014760072523826414	2.249479291749143	0.5632321685735928	0.34843833614244674	0.00010785372977054168	0.024655250317409113	0.024524237300170098
Initial_000000001	23000000.0	10.0	11.0	0.061118428675715736	4.6200498655469024	1.56191227220225	0.9651388463364493	0.0007355928890837272	0.19095031483903177	0.1846113846198279
Initial_000000002	23000000.0	12.0	11.0	0.01487378812679474	2.2610605967485906	0.5661813001507191	0.3502604645067822	0.00010894852335914483	0.024915223300113323	0.024778802144370875
Initial_000000001	24000000.0	10.0	11.0	0.06126132228924726	4.6246752588117985	1.5645743182939822	0.9667846846594255	0.0007378340986939348	0.19160337551119908	0.18523548894698322
Initial_000000002	24000000.0	12.0	11.0	0.014987754204958174	2.272581743018291	0.569133342995358	0.35208434526016613	0.00011004959185392957	0.02517682285049011	0.02503492137606975
Initial_000000001	25000000.0	10.0	11.0	0.061404200259651376	4.629293138552368	1.5672343288710207	0.9684292825194373	0.0007400758796675873	0.1922570507322915	0.18586016316473103
Initial_000000002	25000000.0	12.0	11.0	0.015101969849432283	2.284043488800684	0.5720882500228567	0.3539099500495778	0.00011115692749634328	0.025440048846145955	0.02529259459932606
Initial_000000001	26000000.0	10.0	11.0	0.06154706232430806	4.63390353042862	1.5698923041306263	0.970072640024058	0.0007423182204064952	0.1929113379919958	0.18648540491905624
Initial_000000002	26000000.0	12.0	11.0	0.015216434130891094	2.295446576524335	0.5750459744272695	0.3557372506836777	0.00011227052227745901	0.025704901105808076	0.025551821363361708
Initial_000000001	27000000.0	10.0	11.0	0.061689908222300846	4.638506459958615	1.5725482442908827	0.9717147572934578	0.0007445611093567983	0.19356623478743762	0.18711121186305787
Initial_000000002	27000000.0	12.0	11.0	0.015331146100456388	2.30679173326615	0.5780064696825551	0.35756621913384473	0.0001133903679407748	0.02597137938986883	0.025812601163106887
Initial_000000001	28000000.0	10.0	11.0	0.06183273769440617	4.643101952519543	1.575202149590466	0.9733556344602656	0.0007468045350088556	0.19422173862316766	0.18773758165693458
Initial_000000002	28000000.0	12.0	11.0	0.01544610479055322	2.318079671196287	0.5809696895437007	0.3593968275351564	0.00011451645598501689	0.026239483400932417	0.026074933439747167
Initial_000000001	29000000.0	10.0	11.0	0.06197555048308278	4.647690033348792	1.5778540202884184	0.9749952716694322	0.0007490484858971327	0.19487784701114777	0.18836451196796933
Initial_000000002	29000000.0	12.0	11.0	0.015561309215733203	2.329311088006558	0.5839355880477735	0.36122904818731155	0.00011564877766694538	0.026509212784363384	0.026338817581271677
Initial_000000001	30000000.0	10.0	11.0	0.06211834633246121	4.652270727545001	1.5805038566639231	0.9766336690780945	0.0007512929506000906	0.1955345574707368	0.18899200047051473
Initial_000000002	30000000.0	12.0	11.0	0.015676758373467034	2.340486667323061	0.5869041195149031	0.36306285355549905	0.00011678732400416229	0.026780567128837012	0.026604252923022348
Initial_000000001	31000000.0	10.0	11.0	0.06226112498833331	4.656844060069105	1.5831516590160823	0.9782708268554414	0.0007535379177400723	0.1961918675286765	0.18962004484597764
Initial_000000002	31000000.0	12.0	11.0	0.01579245124490766	2.351607079103746	0.5898752385491947	0.3648982162712122	0.0001179320857779213	0.02705354596689121	0.026871238748244087
Initial_000000001	32000000.0	10.0	11.0	0.06240388619814187	4.661410055745372	1.5857974276636957	0.9799067451825811	0.0007557833759831898	0.19684977471907736	0.19024864278280387
Initial_000000002	32000000.0	12.0	11.0	0.015908386795625368	2.3626729800215833	0.592848900039574	0.36673510913301116	0.00011908305353593756	0.027328148775479986	0.02713977428863552
Initial_000000001	33000000.0	10.0	11.0	0.06254662971097025	4.665968739262429	1.5884411629450428	0.9815414242524092	0.0007580293140392121	0.19750827658340359	0.1908777919764632
Initial_000000002	33000000.0	12.0	11.0	0.016024563976316072	2.3736850138339696	0.5958250591605666	0.36857350510723424	0.00012024021759519798	0.027604374976528043	0.027409858724900378
Initial_000000001	34000000.0	10.0	11.0	0.06268935527753214	4.670520135174279	1.5910828652176667	0.983174864269478	0.0007602757206614509	0.19816737067045942	0.19150749012943363
Initial_000000002	34000000.0	12.0	11.0	0.016140981723483952	2.384643811738965	0.5988036713730117	0.37041337732865964	0.00012140356804477053	0.027882223937486576	0.027681491187299276
Initial_000000001	35000000.0	10.0	11.0	0.06283206265016134	4.675064267901301	1.5937225348581596	0.984807065449868	0.000762522584646647	0.1988270545363738	0.1921377349511861
Initial_000000002	35000000.0	12.0	11.0	0.01625763896009956	2.3955499927189376	0.601784692424713	0.3722546991011187	0.0001225730947486122	0.028161694971890028	0.027954670756201724
Initial_000000001	36000000.0	10.0	11.0	0.0629747515828016	4.679601161731257	1.5963601722619507	0.9864380280210594	0.0007647698948348561	0.199487325744586	0.1927685241581686
Initial_000000002	36000000.0	12.0	11.0	0.016374534596234447	2.406404163872151	0.6047680783510262	0.3740974438980617	0.000123748787348375	0.028442787339913598	0.028229396462638282
Initial_000000001	37000000.0	10.0	11.0	0.06311742183099658	4.68413084082027	1.598995777843096	0.9880677522218059	0.0007670176401093345	0.20014818186583042	0.19339985547379093
Initial_000000002	37000000.0	12.0	11.0	0.016491667529673307	2.417206920732813	0.6077537854753857	0.3759415853630779	0.00012493063526620876	0.02872550024893146	0.02850566728885267
Initial_000000001	38000000.0	10.0	11.0	0.06326007315187984	4.688653329193808	1.6016293520340712	0.9896962383020088	0.0007692658093964254	0.20080962047812193	0.1940317266284087
Initial_000000002	38000000.0	12.0	11.0	0.016609036646504573	2.4279588475800664	0.6107417704097717	0.37778709731037036	0.00012611862770756116	0.02900983285407539	0.0287834821688537
Initial_000000001	39000000.0	10.0	11.0	0.0634027053041648	4.693168650747649	1.604260895285564	0.9913234865225934	0.0007715143916654423	0.20147163916674068	0.19466413535930743
Initial_000000002	39000000.0	12.0	11.0	0.016726640821690397	2.4386605177363956	0.6137319900551177	0.379633953725187	0.00012731275366397314	0.029295784258793853	0.02906283998896696
Initial_000000001	40000000.0	10.0	11.0	0.06354531804813492	4.6976768292488424	1.6068904080662714	0.9929494971553853	0.0007737633759285551	0.20213423552421672	0.19529707941068675
Initial_000000002	40000000.0	12.0	11.0	0.016844478919616802	2.4493124938558766	0.6167244016016614	0.38148212876420917	0.0001285130019158702	0.029583353515411182	0.029343739588386035
Initial_000000001	41000000.0	10.0	11.0	0.06368791114563388	4.702177888336662	1.6095178908626973	0.9945742704829887	0.0007760127512406748	0.20279740715031522	0.19593055653364455
Initial_000000002	41000000.0	12.0	11.0	0.01696254979462488	2.4599153282027033	0.619718962529239	0.38333159675589834	0.00012971936103534822	0.029872539625686933	0.029626179759723183
Initial_000000001	42000000.0	10.0	11.0	0.06383048436005577	4.706671851523543	1.6121433441789519	0.9961978067986663	0.0007782625066993376	0.20346115165202053	0.1965645644861608
Initial_000000002	42000000.0	12.0	11.0	0.017080852291523754	2.470469562920379	0.6227156306075238	0.3851823322008022	0.00013093181938895316	0.030163341541375076	0.029910159249559302
Initial_000000001	43000000.0	10.0	11.0	0.0639730374563354	4.711158742196019	1.6147667685365539	0.997820106406219	0.0007805126314445893	0.20412546664352108	0.19719910103308147
Initial_000000002	43000000.0	12.0	11.0	0.01719938524608606	2.4809757302919553	0.6257143638962119	0.3870343097718214	0.00013215036514045524	0.03045575816478306	0.030195676758993168
Initial_000000001	44000000.0	10.0	11.0	0.06411557020093862	4.715638583615642	1.6173881644742343	0.9994411696198681	0.0007827631146588695	0.20479034974619373	0.19783416394610237
Initial_000000002	44000000.0	12.0	11.0	0.017318147485526625	2.491434352991687	0.6287151207451545	0.38888750431443736	0.00013337498625361514	0.03074978834933045	0.030482730944189636
Initial_000000001	45000000.0	10.0	11.0	0.0642580823618528	4.720111398919905	1.6200075325477417	1.0010609967641377	0.0007850139455668942	0.20545579858858812	0.1984697510037527
Initial_000000002	45000000.0	12.0	11.0	0.017437137828965017	2.501845944328434	0.6317178597944378	0.39074189084690275	0.0001346056704949434	0.031045430900107175	0.03077132041692692
Initial_000000001	46000000.0	10.0	11.0	0.06440057370857724	4.724577211123142	1.62262487332965	1.0026795881737394	0.0007872651134355419	0.20612181080641107	0.19910585999137928
Initial_000000002	46000000.0	12.0	11.0	0.01755635508787257	2.5122110084811533	0.6347225399744147	0.3925974445603954	0.00013584240543645197	0.03134268457443113	0.03106144374514267
Initial_000000001	47000000.0	10.0	11.0	0.06454304401211373	4.72903604311743	1.6252401874091678	1.004296944193456	0.0007895166075737344	0.20678838404251065	0.1997424887011295
Initial_000000002	47000000.0	12.0	11.0	0.01767579806650451	2.522530040726781	0.6377291205056841	0.39445414081913616	0.0001370851784583962	0.03164154808240511	0.03135309945347872
Initial_000000001	48000000.0	10.0	11.0	0.06468549304495716	4.7334879176734805	1.6278534753919491	1.0059130651780288	0.0007917684173323222	0.20745551594686026	0.20037963493193556
Initial_000000002	48000000.0	12.0	11.0	0.017795465562317727	2.532803527660815	0.6407375608990243	0.3963119551604722	0.0001383339767520093	0.03194202008747283	0.03164628602382462
Initial_000000001	49000000.0	10.0	11.0	0.06482792058108613	4.73793285744152	1.6304647378999073	1.007527951492045	0.000794020532103967	0.2081232041765428	0.20101729648949748
Initial_000000002	49000000.0	12.0	11.0	0.017915356366374736	2.543031947410869	0.6437478209552785	0.39817086329492646	0.00013958878732222595	0.03224409920697407	0.031941001895859515
Initial_000000001	50000000.0	10.0	11.0	0.06497032639595371	4.742370884952165	1.633073975571029	1.0091416035098248	0.0007962729413230233	0.2087914463957347	0.20165547118626675
Initial_000000002	50000000.0	12.0	11.0	0.018035469263734363	2.5532157698434856	0.6467598607651933	0.400030841106214	0.00014084959699039697	0.03254778401269872	0.03223724546759262
Initial_000000001	51000000.0	10.0	11.0	0.06511271026647814	4.7468020226172865	1.6356811890591914	1.0107540216153121	0.0007985256344654236	0.20946024027568944	0.20229415684142985
Initial_000000002	51000000.0	12.0	11.0	0.018155803033829628	2.5633554567644534	0.6497736407092137	0.4018918646512261	0.00014211639239699282	0.03285307303143961	0.03253501509590187
Initial_000000001	52000000.0	10.0	11.0	0.06525507197103374	4.7512262927308715	1.6382863790339797	1.0123652062019644	0.0008007786010485599	0.21012958349472183	0.20293335128089152
Initial_000000002	52000000.0	12.0	11.0	0.0182763564508333	2.5734514621128852	0.6527891214572331	0.4037539101599832	0.00014338916000429666	0.033159964745544106	0.032834309097070885
Initial_000000001	53000000.0	10.0	11.0	0.06539741128944175	4.755643717469869	1.6408895461805084	1.0139751576726446	0.0008030318306311672	0.21079947373819152	0.20357305233725814
Initial_000000002	53000000.0	12.0	11.0	0.018397128284011573	2.5835042321492896	0.6558062639683002	0.40561695403555725	0.00014466788609908597	0.033468457593464326	0.033135125747324044
Initial_000000001	54000000.0	10.0	11.0	0.06553972800296128	4.760054318895037	1.643490691199243	1.0155838764395133	0.0008052853128132036	0.21146990869848656	0.20421325784982072
Initial_000000002	54000000.0	12.0	11.0	0.018518117298066312	2.593514205637862	0.6588250294902851	0.4074809728539646	0.00014595255679530252	0.03377854997030571	0.03343746328335959
Initial_000000001	55000000.0	10.0	11.0	0.0656820218942803	4.764458118951772	1.646089814805823	1.017191362923923	0.0008075390372357368	0.2121408860750075	0.2048539656645387
Initial_000000002	55000000.0	12.0	11.0	0.018639322253466224	2.6034818140232145	0.6618453795595032	0.4093459433640297	0.00014724315803671013	0.0340902402283742	0.03374131990288074
Initial_000000001	56000000.0	10.0	11.0	0.06582429274750672	4.7688551394709435	1.6486869177308874	1.0187976175563123	0.0008097929935808224	0.21281240357415032	0.2054951736340225
Initial_000000002	56000000.0	12.0	11.0	0.0187607419067674	2.6134074816017465	0.6648672760003002	0.4112118424872208	0.00014853967559954007	0.0344035266777216	0.03404669376512459
Initial_000000001	57000000.0	10.0	11.0	0.06596654034815949	4.773245402169706	1.651282000719902	1.0204026407761018	0.0008120471715713876	0.21348445890929035	0.20613687961751687
Initial_000000002	57000000.0	12.0	11.0	0.0188823750109236	2.623291625687858	0.6678906809245976	0.4130786473174585	0.00014984209509512336	0.03471840758668916	0.03435358299138887
Initial_000000001	58000000.0	10.0	11.0	0.06610876448315979	4.777628928652316	1.6538750645329887	1.0220064330315906	0.0008143015609711153	0.2141570498007655	0.20677908148088436
Initial_000000002	58000000.0	12.0	11.0	0.019004220315586563	2.63313465677519	0.6709155567314006	0.41494633512089746	0.0001511504019725102	0.035034881182449296	0.03466198566555637
Initial_000000001	59000000.0	10.0	11.0	0.06625096494082224	4.782005740410936	1.6564661099447542	1.0236089947798548	0.0008165561515843231	0.21483017397585996	0.20742177709658777
Initial_000000002	59000000.0	12.0	11.0	0.019126276567396808	2.642936978693078	0.6739418661062686	0.4168148833356823	0.00015246458152107508	0.03535294565154532	0.03497189983461701
Initial_000000001	60000000.0	10.0	11.0	0.06639314151084616	4.786375858826432	1.6590551377441238	1.0252103264866452	0.0008188109332558479	0.215503829168787	0.2080649643436738
Initial_000000002	60000000.0	12.0	11.0	0.019248542510265136	2.652698988758388	0.6769695720207506	0.4186842695716784	0.00015378461887310914	0.03567259914042915	0.03528332350918746
Initial_000000001	61000000.0	10.0	11.0	0.06653529398430698	4.790739305169162	1.661642148734174	1.0268104286262878	0.0008210658958709255	0.2161780131206727	0.2087086411077554
Initial_000000002	61000000.0	12.0	11.0	0.019371016885645225	2.6624210779229025	0.6799986377317844	0.4205544716101785	0.00015511049900639696	0.03599383975599684	0.035596254664028285
Initial_000000001	62000000.0	10.0	11.0	0.06667742215364757	4.795096100599764	1.6642271437319678	1.0284093016815836	0.0008233210293550744	0.21685272357953894	0.20935280528099515
Initial_000000002	62000000.0	12.0	11.0	0.01949369843279758	2.6721036309164137	0.683029026781062	0.42242546740358494	0.00015644220674677946	0.03631666556612193	0.03591069123855836
Initial_000000001	63000000.0	10.0	11.0	0.0668195258126697	4.7994462661699275	1.6668101235683923	1.0300069461437116	0.0008255763236739774	0.21752795830028657	0.2099974547620882
Initial_000000002	63000000.0	12.0	11.0	0.019616585889045128	2.6817470263856777	0.6860607029943627	0.4242972350750694	0.00015777972677070236	0.0366410746001864	0.0362266311373669
Initial_000000001	64000000.0	10.0	11.0	0.06696160475652557	4.803789822823166	1.6693910890879964	1.03160336251213	0.0008278317688333617	0.21820371504467873	0.2106425874562447
Initial_000000002	64000000.0	12.0	11.0	0.01973967799002077	2.6913516370293764	0.6890936304808523	0.42616975291820997	0.00015912304360774816	0.0369670648496094	0.03654407223072242
Initial_000000001	65000000.0	10.0	11.0	0.06710365878170933	4.808126791395578	1.6719700411488307	1.0331985512944806	0.0008300873548788833	0.2188799915813236	0.21128820127517328
Initial_000000002	65000000.0	12.0	11.0	0.019862973469907102	2.7009178297292236	0.6921277736323517	0.42804299939660667	0.00016047214164315404	0.037294634268373386	0.036863012355079224
Initial_000000001	66000000.0	10.0	11.0	0.06724568768604873	4.812457192616602	1.6745469806222903	1.0347925130064928	0.0008323430718960083	0.2195567856856575	0.2119342941370636
Initial_000000002	66000000.0	12.0	11.0	0.019986471061668593	2.7104459656773514	0.6951630971225753	0.42991695314347544	0.00016182700512031316	0.037623780773547805	0.037183449313580884
Initial_000000001	67000000.0	10.0	11.0	0.06738769126869676	4.816781047109768	1.6771219083929565	1.0363852481718896	0.0008345989100098921	0.22023409513992837	0.21258086396656894
Initial_000000002	67000000.0	12.0	11.0	0.02011016949727646	2.7199364005001074	0.6981995659063386	0.4317915929612222	0.0001631876181432605	0.037954502245810214	0.03750538087656086
Initial_000000001	68000000.0	10.0	11.0	0.06752966933012336	4.821098375393438	1.679694825358442	1.0379767573222933	0.0008368548593852645	0.22091191773317795	0.21322790869478933
Initial_000000002	68000000.0	12.0	11.0	0.020234067507926473	2.7293894843783812	0.7012371452187378	0.43366689782099654	0.0001645539646791419	0.03828679652996462	0.037828804782040155
Initial_000000001	69000000.0	10.0	11.0	0.06767162167210723	4.825409197881542	1.6822657324292374	1.039567040997133	0.0008391109102263096	0.2215902512612252	0.21387542625925415
Initial_000000002	69000000.0	12.0	11.0	0.0203581638242499	2.738805562164582	0.7042758005743011	0.43554284686222633	0.0001659260285606674	0.0386206614354573	0.03815371873622199
Initial_000000001	70000000.0	10.0	11.0	0.06781354809772763	4.829713534884306	1.684834630528558	1.0411560997435527	0.0008413670527765474	0.22226909352664898	0.21452341460390473
Initial_000000002	70000000.0	12.0	11.0	0.02048245717651784	2.7481849734963824	0.7073154977661122	0.4374194193921338	0.00016730379348854708	0.038956094736889664	0.038480120413983354
Initial_000000001	71000000.0	10.0	11.0	0.06795544841135624	4.834011406608976	1.6874015205921942	1.0427439341163207	0.0008436232773187184	0.2229484423387708	0.21517187167907756
Initial_000000002	71000000.0	12.0	11.0	0.02060694629483912	2.7575280529073316	0.7103562028649085	0.4392965948852333	0.00016868724303391075	0.03929309417452832	0.03880800745936356
Initial_000000001	72000000.0	10.0	11.0	0.06809732241864913	4.838302833160537	1.6899664035683606	1.044330544677739	0.0008458795741746602	0.22362829551363803	0.2158207954414862
Initial_000000002	72000000.0	12.0	11.0	0.020731629909351967	2.76683512993445	0.7133978822181526	0.4411743529828115	0.0001700763606407102	0.03963165745481228	0.03913737748604953
Initial_000000001	73000000.0	10.0	11.0	0.0682391699265387	4.842587834542416	1.6925292804175494	1.0459159319975542	0.0008481359337051952	0.22430865087400592	0.21647018385420475
Initial_000000002	73000000.0	12.0	11.0	0.020856506750409672	2.776106529222899	0.7164405024490795	0.44305267349239075	0.0001714711296281037	0.03997178225085722	0.039468228077857895
Initial_000000001	74000000.0	10.0	11.0	0.06838099074322572	4.846866430657193	1.6950901521123831	1.0475000966528696	0.0008503923463100087	0.22498950624932115	0.21712003488665008
Initial_000000002	74000000.0	12.0	11.0	0.020981575548760376	2.7853425706278303	0.7194840304557198	0.4449315363871761	0.00017287153319282402	0.04031346620295669	0.039800556789213966
Initial_000000001	75000000.0	10.0	11.0	0.06852278467817145	4.851138641307294	1.6976490196374698	1.0490830392280572	0.0008526488024275313	0.22567085947570398	0.2177703465145644
Initial_000000002	75000000.0	12.0	11.0	0.021106835035721222	2.7945435693134995	0.722528433409899	0.446810921805486	0.00017427755441152794	0.040656706919080285	0.04013436114562724
Initial_000000001	76000000.0	10.0	11.0	0.06866455154208974	4.8554044861956855	1.7002058839892593	1.0506647603146715	0.0008549052925348226	0.22635270839593097	0.21842111671999825
Initial_000000002	76000000.0	12.0	11.0	0.02123228394334699	2.803709835849738	0.7255736787562151	0.44869081005016814	0.00017568917624312836	0.04100150197536867	0.04046963864416374
Initial_000000001	77000000.0	10.0	11.0	0.06880629114693919	4.8596639849265575	1.7027607461759007	1.052245260511363	0.0008571618071474506	0.22703505085941802	0.21907234349129273
Initial_000000002	77000000.0	12.0	11.0	0.021357921004593418	2.8128416763058697	0.7286197342109935	0.450571181588	0.0001771063815311083	0.04134784891662564	0.04080638675391494
Initial_000000001	78000000.0	10.0	11.0	0.06894800330591545	4.863917157006004	1.7053136072171022	1.0538245404237947	0.0008594183368193769	0.2277178847222022	0.21972402482306247
Initial_000000002	78000000.0	12.0	11.0	0.02148374495347535	2.821939392342153	0.7316665677612211	0.4524520170490754	0.0001785291530058167	0.04169574525680669	0.04114460291646321
Initial_000000001	79000000.0	10.0	11.0	0.06908968783344346	4.868164021842697	1.7078644681439912	1.055402600664556	0.0008616748721428356	0.22840120784692533	0.22037615871617783
Initial_000000002	79000000.0	12.0	11.0	0.021609754525219856	2.831003281298828	0.7347141476634603	0.45433329722617666	0.0001799574732867462	0.04204518847950461	0.04148428454634403
Initial_000000001	80000000.0	10.0	11.0	0.06923134454516981	4.872404598748553	1.7104133299989757	1.0569794418530816	0.0008639314037482173	0.22908501810281584	0.2210287431777478
Initial_000000002	80000000.0	12.0	11.0	0.021735948456414512	2.8400336362828464	0.7377624424427431	0.4562150030741342	0.0001813913248847923	0.04239617603843163	0.041825429031504525
Initial_000000001	81000000.0	10.0	11.0	0.06937297325795508	4.876638906939398	1.7129601938356083	1.0585550646155668	0.0008661879223039524	0.22976931336567147	0.22168177622110255
